order_id,order_date,customer_name,product,category,quantity,unit_price,total_amount,region
358,4/8/2024,  ali malik ,BACKPACK,Fashion,5,1500,7500,South
359,2/2/2024,  adeel ahmad ,LAPTOP STAND,Accessories,4,2000,8000,
360,6/19/2024,  umer noor ,HANDBAG,Fashion,5,2800,14000,North
361,2/26/2024,  ali noor ,Sneakers,Footwear,5,3500,17500,West
362,8/13/2024,  sara mehmood ,Sneakers,Footwear,4,3500,14000,West
363,9/4/2024,  anum malik ,Handbag,Fashion,2,2800,5600,West
364,5/25/2024,  sara noor ,KEYBOARD,Electronics,5,1800,9000,East
365,6/24/2024,  sara ali ,HANDBAG,Fashion,4,2800,11200,South
366,10/19/2024,  maham ahmad ,T-SHIRT,Fashion,3,800,2400,West
367,12/9/2024,  anum ahmad ,T-Shirt,Fashion,2,800,1600,Central
368,5/28/2024,  ayesha hassan ,T-SHIRT,Fashion,1,800,800,South
369,5/23/2024,  sara noor ,LAPTOP STAND,Accessories,4,2000,8000,
370,8/30/2024,  imran mehmood ,Handbag,Fashion,1,2800,2800,South
371,5/22/2024,  adeel tariq ,Laptop Stand,Accessories,5,2000,10000,Central
372,10/24/2024,  maham tariq ,LAPTOP STAND,Accessories,3,2000,6000,South
373,1/20/2024,  ayesha malik ,Smart Watch,Electronics,5,4500,22500,East
374,2/6/2024,  imran sheikh ,Handbag,Fashion,1,2800,2800,East
375,6/4/2024,  ali sheikh ,T-SHIRT,Fashion,4,800,3200,West
376,9/19/2024,  umer khan ,BACKPACK,Fashion,4,1500,6000,Central
377,7/17/2024,  anum sheikh ,BACKPACK,Fashion,4,1500,6000,East
378,9/16/2024,  adeel raza ,LAPTOP STAND,Accessories,3,2000,6000,West
379,6/9/2024,  shahzad tariq ,Keyboard,Electronics,4,1800,7200,West
380,2/17/2024,  imran ali ,T-Shirt,Fashion,1,800,800,Central
381,2/22/2024,  ayesha tariq ,Smart Watch,Electronics,3,4500,13500,West
382,4/30/2024,  shahzad malik ,KEYBOARD,Electronics,4,1800,7200,
383,7/26/2024,  shahzad malik ,Smart Watch,Electronics,3,4500,13500,North
384,7/9/2024,  anum malik ,Mouse,Electronics,4,1200,4800,Central
385,1/29/2024,  none ,Headphones,Electronics,1,2500,2500,South
386,10/15/2024,  maham noor ,Headphones,Electronics,2,2500,5000,Central
387,11/29/2024,  maham ali ,SMART WATCH,Electronics,5,4500,22500,Central
388,5/10/2024,  maham tariq ,T-Shirt,Fashion,2,800,1600,West
389,10/27/2024,  umer malik ,Sports Shoes,Footwear,1,3200,3200,West
390,11/23/2024,  anum sheikh ,Laptop Stand,Accessories,2,2000,4000,East
391,4/9/2024,  shahzad raza ,NONE,Fashion,3,2800,8400,South
392,8/1/2024,  ayesha sheikh ,Keyboard,Electronics,1,1800,1800,East
393,6/17/2024,  maham malik ,HANDBAG,Fashion,1,2800,2800,East
394,12/22/2024,  asad malik ,BACKPACK,Fashion,2,1500,3000,East
395,4/25/2024,  umer mehmood ,HEADPHONES,Electronics,4,2500,10000,East
396,9/10/2024,  ali mehmood ,Sports Shoes,Footwear,1,3200,3200,West
397,5/27/2024,  none ,BACKPACK,Fashion,4,1500,6000,Central
398,6/26/2024,  ali malik ,Smart Watch,Electronics,5,4500,22500,East
399,2/12/2024,  asad raza ,HEADPHONES,Electronics,3,2500,7500,West
400,8/11/2024,  sara mehmood ,Keyboard,Electronics,4,1800,7200,North
401,8/3/2024,  asad tariq ,HEADPHONES,Electronics,5,2500,12500,East
402,12/23/2024,  ayesha ahmad ,SMART WATCH,Electronics,1,4500,4500,
403,5/22/2024,  shahzad ali ,Sneakers,Footwear,5,3500,17500,South
404,12/27/2024,  anum tariq ,Mouse,Electronics,5,1200,6000,South
405,10/30/2024,  adeel raza ,Laptop Stand,Accessories,1,2000,2000,
406,9/10/2024,  ayesha ahmad ,T-Shirt,Fashion,5,800,4000,
407,8/16/2024,  anum khan ,Laptop Stand,Accessories,1,2000,2000,West
408,5/31/2024,  sara malik ,BACKPACK,Fashion,1,1500,1500,Central
409,3/30/2024,  anum khan ,Keyboard,Electronics,1,1800,1800,
410,8/17/2024,  maham hassan ,Headphones,Electronics,5,2500,12500,East
411,4/5/2024,  imran raza ,Backpack,Fashion,4,1500,6000,West
412,10/27/2024,  anum khan ,None,Accessories,5,2000,10000,South
413,2/19/2024,  umer malik ,Smart Watch,Electronics,3,4500,13500,East
414,2/19/2024,  anum noor ,T-SHIRT,Fashion,5,800,4000,East
415,1/6/2024,  maham noor ,Sneakers,Footwear,2,3500,7000,Central
416,5/6/2024,  sara tariq ,T-SHIRT,Fashion,4,800,3200,East
417,4/5/2024,  ali noor ,T-Shirt,Fashion,2,800,1600,South
418,3/10/2024,  umer sheikh ,Keyboard,Electronics,3,1800,5400,Central
419,11/18/2024,  none ,Mouse,Electronics,1,1200,1200,North
420,8/26/2024,  anum hassan ,Handbag,Fashion,5,2800,14000,South
421,6/25/2024,  shahzad noor ,Smart Watch,Electronics,3,4500,13500,Central
422,4/24/2024,  imran noor ,Headphones,Electronics,1,2500,2500,South
423,4/7/2024,  anum khan ,BACKPACK,Fashion,3,1500,4500,North
424,3/2/2024,  anum tariq ,Backpack,Fashion,4,1500,6000,South
425,5/1/2024,  adeel hassan ,SPORTS SHOES,Footwear,5,3200,16000,East
426,8/10/2024,  maham sheikh ,Keyboard,Electronics,2,1800,3600,North
427,11/8/2024,  anum ali ,HEADPHONES,Electronics,2,2500,5000,Central
428,4/24/2024,  ayesha mehmood ,Handbag,Fashion,4,2800,11200,South
429,7/22/2024,  adeel mehmood ,T-SHIRT,Fashion,1,800,800,North
430,5/5/2024,  umer sheikh ,SPORTS SHOES,Footwear,4,3200,12800,West
431,12/12/2024,  umer tariq ,None,Footwear,2,3500,7000,West
432,10/8/2024,  umer malik ,HEADPHONES,Electronics,1,2500,2500,North
433,1/18/2024,  ali noor ,Handbag,Fashion,5,2800,14000,West
434,3/21/2024,  asad raza ,SPORTS SHOES,Footwear,4,3200,12800,North
435,10/9/2024,  anum noor ,Mouse,Electronics,4,1200,4800,West
436,5/19/2024,  maham mehmood ,Sneakers,Footwear,1,3500,3500,
437,8/23/2024,  adeel malik ,BACKPACK,Fashion,1,1500,1500,North
438,11/16/2024,  ayesha sheikh ,T-Shirt,Fashion,3,800,2400,East
439,1/11/2024,  shahzad khan ,Keyboard,Electronics,3,1800,5400,North
440,2/29/2024,  maham khan ,Sports Shoes,Footwear,3,3200,9600,West
441,9/8/2024,  anum ali ,SPORTS SHOES,Footwear,4,3200,12800,South
442,10/13/2024,  none ,Sports Shoes,Footwear,1,3200,3200,West
443,5/14/2024,  ali mehmood ,Smart Watch,Electronics,3,4500,13500,South
444,8/6/2024,  asad noor ,LAPTOP STAND,Accessories,1,2000,2000,Central
445,10/15/2024,  imran tariq ,Sneakers,Footwear,2,3500,7000,South
446,1/31/2024,  maham sheikh ,Sports Shoes,Footwear,2,3200,6400,South
447,4/24/2024,  umer noor ,Keyboard,Electronics,5,1800,9000,South
448,3/17/2024,  ali mehmood ,T-Shirt,Fashion,2,800,1600,North
449,11/2/2024,  asad ali ,Sports Shoes,Footwear,4,3200,12800,North
450,7/27/2024,  maham hassan ,HEADPHONES,Electronics,1,2500,2500,West
451,7/19/2024,  anum tariq ,Keyboard,Electronics,1,1800,1800,West
452,2/28/2024,  sara raza ,Handbag,Fashion,5,2800,14000,South
453,1/24/2024,  sara hassan ,Backpack,Fashion,4,1500,6000,East
454,6/7/2024,  umer sheikh ,Backpack,Fashion,1,1500,1500,Central
455,5/15/2024,  sara ali ,HEADPHONES,Electronics,1,2500,2500,Central
456,9/17/2024,  ali ali ,Sports Shoes,Footwear,5,3200,16000,West
457,7/22/2024,  maham mehmood ,T-Shirt,Fashion,2,800,1600,Central
458,12/17/2024,  asad tariq ,Sports Shoes,Footwear,2,3200,6400,North
459,7/20/2024,  sara mehmood ,SMART WATCH,Electronics,1,4500,4500,North
460,5/11/2024,  adeel khan ,Smart Watch,Electronics,2,4500,9000,Central
461,4/6/2024,  imran khan ,Smart Watch,Electronics,1,4500,4500,North
462,12/26/2024,  asad tariq ,Smart Watch,Electronics,5,4500,22500,Central
463,6/26/2024,  ayesha ali ,Sports Shoes,Footwear,1,3200,3200,West
464,2/17/2024,  ali khan ,Mouse,Electronics,4,1200,4800,West
465,1/29/2024,  anum sheikh ,BACKPACK,Fashion,4,1500,6000,Central
466,11/5/2024,  anum hassan ,HANDBAG,Fashion,3,2800,8400,Central
467,5/4/2024,  imran hassan ,Laptop Stand,Accessories,3,2000,6000,South
468,2/1/2024,  asad sheikh ,Handbag,Fashion,4,2800,11200,West
469,9/5/2024,  shahzad ali ,Laptop Stand,Accessories,2,2000,4000,North
470,5/15/2024,  asad ali ,Sports Shoes,Footwear,4,3200,12800,West
471,10/30/2024,  imran hassan ,T-Shirt,Fashion,1,800,800,Central
472,6/24/2024,  anum khan ,Sneakers,Footwear,1,3500,3500,West
473,6/27/2024,  anum noor ,Laptop Stand,Accessories,4,2000,8000,Central
474,7/11/2024,  none ,Handbag,Fashion,5,2800,14000,North
475,6/27/2024,  maham malik ,HANDBAG,Fashion,1,2800,2800,North
476,8/7/2024,  imran noor ,Handbag,Fashion,2,2800,5600,South
477,12/20/2024,  shahzad noor ,LAPTOP STAND,Accessories,4,2000,8000,East
478,7/2/2024,  ali malik ,Backpack,Fashion,3,1500,4500,East
479,8/17/2024,  none ,HANDBAG,Fashion,5,2800,14000,Central
480,9/3/2024,  imran sheikh ,HEADPHONES,Electronics,1,2500,2500,West
481,12/16/2024,  asad hassan ,Smart Watch,Electronics,2,4500,9000,North
482,2/12/2024,  ali khan ,Backpack,Fashion,1,1500,1500,Central
483,8/12/2024,  none ,Sports Shoes,Footwear,1,3200,3200,North
484,4/1/2024,  ayesha malik ,T-Shirt,Fashion,4,800,3200,Central
485,7/23/2024,  imran raza ,Backpack,Fashion,4,1500,6000,West
486,4/2/2024,  ali khan ,None,Fashion,5,800,4000,Central
487,10/9/2024,  none ,Mouse,Electronics,4,1200,4800,West
488,5/25/2024,  anum ali ,T-Shirt,Fashion,1,800,800,West
489,6/9/2024,  umer ahmad ,NONE,Fashion,1,800,800,West
490,5/20/2024,  sara tariq ,Sneakers,Footwear,5,3500,17500,North
491,10/31/2024,  ayesha tariq ,Mouse,Electronics,1,1200,1200,Central
492,10/26/2024,  anum noor ,Laptop Stand,Accessories,1,2000,2000,North
493,5/11/2024,  shahzad noor ,None,Footwear,4,3200,12800,East
494,6/6/2024,  imran ahmad ,Keyboard,Electronics,5,1800,9000,South
495,2/13/2024,  shahzad khan ,SNEAKERS,Footwear,4,3500,14000,South
496,6/8/2024,  shahzad khan ,Sneakers,Footwear,5,3500,17500,South
497,11/6/2024,  maham mehmood ,BACKPACK,Fashion,3,1500,4500,West
498,5/14/2024,  ayesha mehmood ,Handbag,Fashion,1,2800,2800,South
499,8/16/2024,  maham mehmood ,Handbag,Fashion,4,2800,11200,Central
500,9/5/2024,  shahzad sheikh ,Laptop Stand,Accessories,1,2000,2000,North
501,2/13/2024,  umer khan ,Smart Watch,Electronics,4,4500,18000,South
502,2/29/2024,  anum sheikh ,BACKPACK,Fashion,4,1500,6000,North
503,8/8/2024,  shahzad malik ,Headphones,Electronics,2,2500,5000,North
504,10/3/2024,  shahzad mehmood ,Headphones,Electronics,3,2500,7500,West
505,10/30/2024,  anum noor ,KEYBOARD,Electronics,4,1800,7200,North
506,7/17/2024,  asad khan ,T-Shirt,Fashion,4,800,3200,North
507,8/31/2024,  umer khan ,Mouse,Electronics,4,1200,4800,West
508,1/30/2024,  anum malik ,KEYBOARD,Electronics,5,1800,9000,East
509,12/17/2024,  sara mehmood ,Backpack,Fashion,4,1500,6000,North
510,1/8/2024,  shahzad ali ,Headphones,Electronics,4,2500,10000,Central
511,2/20/2024,  imran tariq ,Headphones,Electronics,5,2500,12500,Central
512,6/3/2024,  umer mehmood ,Keyboard,Electronics,5,1800,9000,Central
513,4/3/2024,  adeel mehmood ,SMART WATCH,Electronics,3,4500,13500,Central
514,3/11/2024,  maham hassan ,Laptop Stand,Accessories,5,2000,10000,East
515,5/25/2024,  umer tariq ,Sneakers,Footwear,4,3500,14000,Central
516,7/23/2024,  ali mehmood ,LAPTOP STAND,Accessories,2,2000,4000,East
517,1/15/2024,  maham mehmood ,LAPTOP STAND,Accessories,4,2000,8000,North
518,12/21/2024,  maham raza ,SNEAKERS,Footwear,5,3500,17500,West
519,3/17/2024,  none ,Mouse,Electronics,3,1200,3600,East
520,9/21/2024,  asad khan ,Mouse,Electronics,1,1200,1200,Central
521,8/16/2024,  adeel noor ,SPORTS SHOES,Footwear,2,3200,6400,North
522,7/31/2024,  ali khan ,Mouse,Electronics,3,1200,3600,Central
523,12/15/2024,  ayesha khan ,T-Shirt,Fashion,1,800,800,Central
524,4/6/2024,  ali noor ,LAPTOP STAND,Accessories,5,2000,10000,East
525,7/5/2024,  shahzad ali ,Backpack,Fashion,4,1500,6000,West
526,1/12/2024,  sara mehmood ,NONE,Electronics,2,1800,3600,Central
527,2/25/2024,  none ,BACKPACK,Fashion,2,1500,3000,West
528,12/27/2024,  ayesha malik ,T-Shirt,Fashion,4,800,3200,East
529,2/28/2024,  adeel malik ,Handbag,Fashion,1,2800,2800,West
530,2/8/2024,  shahzad ali ,SNEAKERS,Footwear,3,3500,10500,North
531,4/14/2024,  umer mehmood ,Backpack,Fashion,4,1500,6000,North
532,9/20/2024,  ayesha ahmad ,Laptop Stand,Accessories,2,2000,4000,North
533,5/24/2024,  adeel hassan ,Smart Watch,Electronics,1,4500,4500,West
534,10/2/2024,  anum ali ,Smart Watch,Electronics,1,4500,4500,South
535,2/13/2024,  umer mehmood ,BACKPACK,Fashion,2,1500,3000,
536,3/20/2024,  ayesha malik ,Smart Watch,Electronics,3,4500,13500,West
537,12/27/2024,  adeel ali ,Smart Watch,Electronics,1,4500,4500,North
538,7/17/2024,  ayesha ali ,SPORTS SHOES,Footwear,3,3200,9600,
539,2/6/2024,  asad sheikh ,Mouse,Electronics,4,1200,4800,Central
540,3/28/2024,  adeel malik ,LAPTOP STAND,Accessories,3,2000,6000,Central
541,12/8/2024,  ali tariq ,Sports Shoes,Footwear,1,3200,3200,Central
542,5/15/2024,  maham khan ,Smart Watch,Electronics,5,4500,22500,North
543,1/29/2024,  anum noor ,Smart Watch,Electronics,1,4500,4500,East
544,9/30/2024,  imran hassan ,Handbag,Fashion,3,2800,8400,East
545,11/7/2024,  none ,Handbag,Fashion,5,2800,14000,East
546,12/1/2024,  sara hassan ,Backpack,Fashion,2,1500,3000,South
547,6/8/2024,  anum mehmood ,MOUSE,Electronics,4,1200,4800,East
548,1/7/2024,  adeel malik ,Laptop Stand,Accessories,4,2000,8000,South
549,11/13/2024,  umer malik ,MOUSE,Electronics,2,1200,2400,
550,7/26/2024,  ayesha ali ,SPORTS SHOES,Footwear,4,3200,12800,North
551,9/13/2024,  adeel khan ,Handbag,Fashion,2,2800,5600,North
552,3/22/2024,  anum tariq ,Handbag,Fashion,4,2800,11200,East
553,12/27/2024,  anum tariq ,HEADPHONES,Electronics,1,2500,2500,Central
554,7/31/2024,  anum sheikh ,Mouse,Electronics,4,1200,4800,East
555,3/28/2024,  umer khan ,Sneakers,Footwear,1,3500,3500,East
556,2/25/2024,  ali noor ,T-Shirt,Fashion,1,800,800,East
557,10/3/2024,  umer mehmood ,Sports Shoes,Footwear,2,3200,6400,South
558,8/10/2024,  umer ali ,Sports Shoes,Footwear,2,3200,6400,North
559,7/22/2024,  ayesha malik ,NONE,Fashion,1,1500,1500,South
560,10/12/2024,  adeel ahmad ,T-SHIRT,Fashion,5,800,4000,East
561,3/17/2024,  ayesha noor ,Backpack,Fashion,3,1500,4500,South
562,2/16/2024,  maham malik ,Sports Shoes,Footwear,4,3200,12800,West
563,6/3/2024,  shahzad raza ,HEADPHONES,Electronics,3,2500,7500,West
564,7/14/2024,  adeel sheikh ,HEADPHONES,Electronics,2,2500,5000,West
565,8/28/2024,  ayesha malik ,T-Shirt,Fashion,3,800,2400,North
566,5/28/2024,  adeel mehmood ,MOUSE,Electronics,1,1200,1200,Central
567,10/16/2024,  asad tariq ,Keyboard,Electronics,3,1800,5400,South
568,8/2/2024,  shahzad mehmood ,BACKPACK,Fashion,1,1500,1500,East
569,4/19/2024,  anum khan ,Smart Watch,Electronics,2,4500,9000,West
570,2/20/2024,  maham sheikh ,SNEAKERS,Footwear,4,3500,14000,Central
571,3/8/2024,  shahzad mehmood ,Backpack,Fashion,5,1500,7500,North
572,11/16/2024,  imran raza ,Sneakers,Footwear,1,3500,3500,West
573,6/3/2024,  shahzad malik ,Sports Shoes,Footwear,1,3200,3200,Central
574,6/3/2024,  asad malik ,Handbag,Fashion,4,2800,11200,North
575,1/6/2024,  anum mehmood ,Mouse,Electronics,3,1200,3600,East
576,5/28/2024,  ali khan ,HEADPHONES,Electronics,5,2500,12500,East
577,5/6/2024,  maham ahmad ,Mouse,Electronics,3,1200,3600,Central
578,8/21/2024,  ayesha sheikh ,KEYBOARD,Electronics,3,1800,5400,East
579,2/12/2024,  anum ali ,Mouse,Electronics,5,1200,6000,Central
580,7/17/2024,  shahzad raza ,Laptop Stand,Accessories,3,2000,6000,East
581,2/19/2024,  anum malik ,Keyboard,Electronics,2,1800,3600,West
582,6/11/2024,  ali ahmad ,Headphones,Electronics,-5,2500,5000,North
583,1/2/2024,  ayesha ahmad ,Headphones,Electronics,5,2500,12500,West
584,11/27/2024,  sara tariq ,Sneakers,Footwear,1,3500,3500,West
585,12/13/2024,  adeel khan ,Smart Watch,Electronics,4,4500,18000,South
586,11/14/2024,  imran noor ,Laptop Stand,Accessories,4,2000,8000,
587,5/11/2024,  sara raza ,Sneakers,Footwear,1,3500,3500,South
588,11/3/2024,  none ,Mouse,Electronics,4,1200,4800,East
589,4/29/2024,  sara noor ,Headphones,Electronics,4,2500,10000,Central
590,9/6/2024,  adeel ali ,Sneakers,Footwear,1,3500,3500,East
591,6/1/2024,  ayesha tariq ,SNEAKERS,Footwear,2,3500,7000,South
592,5/14/2024,  anum raza ,Headphones,Electronics,1,2500,2500,Central
593,9/11/2024,  ayesha ahmad ,Backpack,Fashion,5,1500,7500,West
594,5/7/2024,  umer tariq ,SNEAKERS,Footwear,3,3500,10500,West
595,1/18/2024,  asad tariq ,Backpack,Fashion,5,1500,7500,Central
596,7/1/2024,  imran khan ,Keyboard,Electronics,1,1800,1800,North
597,2/27/2024,  umer khan ,Keyboard,Electronics,2,1800,3600,East
598,4/29/2024,  ayesha khan ,HEADPHONES,Electronics,5,2500,12500,South
599,11/6/2024,  asad hassan ,Backpack,Fashion,4,1500,6000,West
600,10/18/2024,  imran hassan ,MOUSE,Electronics,1,1200,1200,South
601,11/20/2024,  anum ali ,Smart Watch,Electronics,5,4500,22500,West
602,2/18/2024,  anum raza ,Mouse,Electronics,5,1200,6000,North
603,12/17/2024,  ali tariq ,Sports Shoes,Footwear,2,3200,6400,West
604,4/4/2024,  maham malik ,T-Shirt,Fashion,1,800,800,East
605,10/28/2024,  sara hassan ,BACKPACK,Fashion,2,1500,3000,East
606,8/18/2024,  ali noor ,Handbag,Fashion,3,2800,8400,Central
607,8/6/2024,  anum ali ,BACKPACK,Fashion,4,1500,6000,West
608,11/22/2024,  umer tariq ,Laptop Stand,Accessories,1,2000,2000,South
609,3/1/2024,  imran ahmad ,Mouse,Electronics,1,1200,1200,South
610,4/15/2024,  adeel malik ,BACKPACK,Fashion,1,1500,1500,Central
611,4/27/2024,  none ,T-Shirt,Fashion,4,800,3200,Central
612,9/26/2024,  maham malik ,Mouse,Electronics,2,1200,2400,South
613,1/20/2024,  none ,HANDBAG,Fashion,5,2800,14000,Central
614,11/26/2024,  asad tariq ,Mouse,Electronics,2,1200,2400,South
615,11/15/2024,  maham sheikh ,Handbag,Fashion,2,2800,5600,West
616,1/5/2024,  anum noor ,HEADPHONES,Electronics,2,2500,5000,North
617,2/25/2024,  imran malik ,Sneakers,Footwear,1,3500,3500,South
618,10/9/2024,  ayesha mehmood ,Headphones,Electronics,4,2500,10000,East
619,8/5/2024,  shahzad noor ,Handbag,Fashion,1,2800,2800,
620,12/15/2024,  ali tariq ,Mouse,Electronics,5,1200,6000,South
621,11/10/2024,  imran tariq ,NONE,Fashion,1,2800,2800,
622,9/7/2024,  maham tariq ,Mouse,Electronics,1,1200,1200,West
623,11/25/2024,  asad ali ,HEADPHONES,Electronics,2,2500,5000,West
624,11/18/2024,  umer raza ,HANDBAG,Fashion,1,2800,2800,North
625,6/11/2024,  ali ahmad ,SNEAKERS,Footwear,3,3500,10500,North
626,1/1/2024,  ali hassan ,Handbag,Fashion,4,2800,11200,Central
627,11/17/2024,  shahzad khan ,SNEAKERS,Footwear,4,3500,14000,West
628,1/31/2024,  ali malik ,Backpack,Fashion,4,1500,6000,Central
629,1/25/2024,  adeel mehmood ,T-Shirt,Fashion,3,800,2400,
630,9/29/2024,  adeel tariq ,Backpack,Fashion,4,1500,6000,North
631,1/8/2024,  none ,Sneakers,Footwear,4,3500,14000,North
632,10/31/2024,  ayesha tariq ,LAPTOP STAND,Accessories,3,2000,6000,Central
633,6/6/2024,  ali mehmood ,Keyboard,Electronics,1,1800,1800,North
634,4/20/2024,  sara ali ,Keyboard,Electronics,1,1800,1800,South
635,5/25/2024,  ali khan ,Sneakers,Footwear,5,3500,17500,East
636,2/12/2024,  shahzad hassan ,Backpack,Fashion,3,1500,4500,West
637,11/23/2024,  sara ahmad ,Mouse,Electronics,3,1200,3600,West
638,5/1/2024,  anum hassan ,Backpack,Fashion,1,1500,1500,West
639,4/17/2024,  none ,Headphones,Electronics,1,2500,2500,North
640,7/17/2024,  maham khan ,MOUSE,Electronics,1,1200,1200,South
641,5/7/2024,  maham mehmood ,SMART WATCH,Electronics,5,4500,22500,West
642,11/1/2024,  ayesha tariq ,BACKPACK,Fashion,1,1500,1500,Central
643,12/2/2024,  shahzad hassan ,Handbag,Fashion,3,2800,8400,East
644,12/25/2024,  sara ahmad ,Headphones,Electronics,1,2500,2500,North
645,2/20/2024,  adeel ahmad ,Sneakers,Footwear,5,3500,17500,South
646,5/5/2024,  umer ahmad ,T-Shirt,Fashion,5,800,4000,
647,7/11/2024,  ayesha malik ,Handbag,Fashion,2,2800,5600,North
648,4/1/2024,  anum ali ,Headphones,Electronics,4,2500,10000,Central
649,9/9/2024,  imran tariq ,Smart Watch,Electronics,1,4500,4500,Central
650,11/21/2024,  shahzad tariq ,HEADPHONES,Electronics,4,2500,10000,Central
651,1/21/2024,  umer sheikh ,Smart Watch,Electronics,2,4500,9000,West
652,8/17/2024,  umer raza ,Backpack,Fashion,1,1500,1500,East
653,5/9/2024,  asad sheikh ,MOUSE,Electronics,2,1200,2400,West
654,2/19/2024,  shahzad mehmood ,Headphones,Electronics,5,2500,12500,South
655,11/15/2024,  anum raza ,T-Shirt,Fashion,3,800,2400,North
656,4/12/2024,  adeel ali ,SMART WATCH,Electronics,3,4500,13500,South
657,11/29/2024,  adeel malik ,Headphones,Electronics,5,2500,12500,North
658,1/12/2024,  maham mehmood ,T-Shirt,Fashion,3,800,2400,East
659,2/6/2024,  umer ali ,HANDBAG,Fashion,5,2800,14000,East
660,7/12/2024,  sara malik ,Smart Watch,Electronics,5,4500,22500,Central
661,8/11/2024,  maham mehmood ,Laptop Stand,Accessories,3,2000,6000,Central
662,4/18/2024,  ayesha noor ,Smart Watch,Electronics,1,4500,4500,South
663,6/19/2024,  sara sheikh ,Smart Watch,Electronics,2,4500,9000,West
664,3/25/2024,  asad mehmood ,Smart Watch,Electronics,2,4500,9000,West
665,3/7/2024,  ali hassan ,Laptop Stand,Accessories,5,2000,10000,North
666,8/4/2024,  anum mehmood ,Sports Shoes,Footwear,3,3200,9600,North
667,5/7/2024,  umer raza ,SPORTS SHOES,Footwear,1,3200,3200,South
668,11/23/2024,  ayesha ali ,HANDBAG,Fashion,4,2800,11200,Central
669,10/27/2024,  none ,Handbag,Fashion,3,2800,8400,West
670,12/23/2024,  sara tariq ,Smart Watch,Electronics,3,4500,13500,South
671,2/1/2024,  anum tariq ,Laptop Stand,Accessories,3,2000,6000,Central
